ten,twen,threefive,fifty,sixty,sevenfive,nine
43.4042553191,42.5531914894,39.5744680851,36.8085106383,35.5319148936,29.1489361702,13.829787234
45.0,45.2,42.6,36.6,37.4,28.8,14.4
47.3913043478,46.7391304348,44.1304347826,43.0434782609,39.1304347826,32.1739130435,18.4782608696
48.0555555556,46.1111111111,43.3333333333,41.1111111111,40.2777777778,33.3333333333,22.7777777778
45.2,44.4,42.2,39.8,35.6,28.8,13.8
46.3888888889,46.1111111111,44.1666666667,39.1666666667,38.0555555556,31.9444444444,21.3888888889
46.5957446809,44.8936170213,44.0425531915,40.4255319149,38.2978723404,34.2553191489,21.0638297872
45.3846153846,44.8717948718,42.5641025641,41.0256410256,38.9743589744,36.1538461538,22.8205128205
48.9655172414,47.2413793103,46.5517241379,43.4482758621,40.6896551724,36.8965517241,23.1034482759
48.2051282051,46.9230769231,44.358974359,41.7948717949,38.2051282051,30.5128205128,19.7435897436
46.9047619048,45.0,43.0952380952,41.6666666667,37.619047619,31.9047619048,20.4761904762
43.6585365854,43.6585365854,42.6829268293,40.0,39.0243902439,32.6829268293,19.0243902439
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
44.4444444444,44.0740740741,43.3333333333,38.5185185185,37.037037037,32.2222222222,22.5925925926
49.2682926829,48.5365853659,45.8536585366,44.1463414634,40.0,33.6585365854,23.1707317073
46.9565217391,45.8695652174,43.2608695652,41.7391304348,36.7391304348,31.3043478261,19.347826087
46.0,45.2,41.6,41.6,36.0,34.0,24.4
43.3333333333,41.6666666667,38.125,35.625,33.125,25.0,13.5416666667
48.6666666667,49.0,46.3333333333,42.6666666667,41.6666666667,33.6666666667,22.3333333333
44.7826086957,44.1304347826,40.8695652174,38.2608695652,35.0,27.8260869565,16.3043478261
42.8571428571,42.5714285714,39.7142857143,36.5714285714,35.4285714286,32.2857142857,20.2857142857
44.8571428571,44.5714285714,43.1428571429,38.0,35.4285714286,34.0,20.8571428571
46.0465116279,45.5813953488,44.4186046512,40.4651162791,38.6046511628,31.6279069767,19.3023255814
47.5,47.5,46.1111111111,44.1666666667,41.3888888889,35.5555555556,21.3888888889
46.7391304348,46.3043478261,44.347826087,42.1739130435,36.9565217391,33.9130434783,19.7826086957
48.0555555556,46.3888888889,43.0555555556,40.8333333333,38.3333333333,32.7777777778,20.8333333333
49.7435897436,48.9743589744,44.8717948718,41.5384615385,39.4871794872,35.3846153846,21.7948717949
49.1428571429,46.8571428571,46.0,41.1428571429,39.1428571429,33.7142857143,21.4285714286
47.5757575758,47.2727272727,45.1515151515,43.0303030303,39.3939393939,31.8181818182,22.4242424242
47.6666666667,46.3333333333,45.6666666667,44.0,39.3333333333,36.0,22.0
42.3529411765,42.3529411765,40.8823529412,37.6470588235,36.4705882353,31.1764705882,20.5882352941
49.0322580645,48.064516129,46.4516129032,44.8387096774,43.2258064516,37.4193548387,20.3225806452
48.064516129,47.0967741935,46.4516129032,44.5161290323,40.0,35.8064516129,21.6129032258
46.0869565217,45.4347826087,41.9565217391,39.5652173913,38.6956521739,30.2173913043,17.6086956522
46.3888888889,45.5555555556,44.4444444444,40.0,38.0555555556,33.6111111111,20.8333333333
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
42.0,41.4285714286,39.1428571429,37.4285714286,36.0,30.2857142857,21.7142857143
47.6315789474,46.5789473684,44.7368421053,42.6315789474,38.4210526316,31.8421052632,21.0526315789
44.5454545455,43.1818181818,40.9090909091,36.1363636364,32.2727272727,26.8181818182,13.8636363636
48.6956521739,46.5217391304,44.7826086957,41.7391304348,38.9130434783,30.652173913,21.5217391304
47.7272727273,47.2727272727,44.3181818182,41.8181818182,37.9545454545,35.0,19.5454545455
48.7096774194,47.0967741935,45.1612903226,42.2580645161,38.064516129,34.1935483871,20.3225806452
45.8139534884,45.3488372093,42.3255813953,38.6046511628,39.3023255814,32.5581395349,19.5348837209
47.2340425532,45.5319148936,45.1063829787,42.9787234043,38.085106383,30.0,19.5744680851
47.6315789474,46.8421052632,43.6842105263,40.7894736842,37.1052631579,28.6842105263,18.9473684211
44.8837209302,45.1162790698,42.7906976744,39.3023255814,38.3720930233,33.023255814,17.9069767442
44.5945945946,43.5135135135,42.1621621622,40.0,38.3783783784,31.0810810811,20.0
48.2608695652,45.8695652174,43.9130434783,40.2173913043,36.9565217391,30.4347826087,19.347826087
46.5,45.5,41.75,40.0,38.5,31.75,19.0
49.347826087,48.0434782609,45.8695652174,40.652173913,37.1739130435,32.1739130435,20.0
46.8181818182,46.1363636364,42.7272727273,40.4545454545,37.9545454545,33.8636363636,20.0
48.1578947368,47.3684210526,45.7894736842,39.7368421053,39.2105263158,33.1578947368,19.7368421053
47.1875,46.875,45.0,43.75,40.9375,36.875,19.6875
44.5454545455,42.7272727273,41.1363636364,37.9545454545,35.6818181818,26.1363636364,13.6363636364
42.8888888889,42.0,40.0,38.0,34.0,26.8888888889,14.8888888889
49.0,47.0,46.0,43.0,41.3333333333,34.6666666667,19.3333333333
48.7096774194,47.4193548387,44.8387096774,41.6129032258,40.3225806452,31.935483871,20.9677419355
47.5862068966,46.8965517241,43.4482758621,41.3793103448,39.6551724138,32.4137931034,22.0689655172
46.4705882353,44.1176470588,44.1176470588,42.6470588235,39.4117647059,32.6470588235,21.1764705882
46.25,45.0,43.75,40.0,35.2083333333,31.0416666667,17.7083333333
45.9090909091,43.4090909091,43.6363636364,40.4545454545,36.5909090909,30.6818181818,19.5454545455
47.1428571429,45.7142857143,44.2857142857,42.8571428571,41.0714285714,34.6428571429,22.5
46.3888888889,45.2777777778,41.3888888889,38.3333333333,35.8333333333,30.2777777778,19.7222222222
46.6666666667,45.9259259259,45.5555555556,41.8518518519,38.8888888889,33.7037037037,24.4444444444
48.4615384615,46.5384615385,44.2307692308,41.1538461538,42.3076923077,36.1538461538,26.1538461538
47.3913043478,46.7391304348,41.9565217391,40.0,36.9565217391,31.5217391304,19.347826087
46.511627907,45.3488372093,43.2558139535,40.6976744186,38.8372093023,33.2558139535,18.6046511628
48.064516129,46.4516129032,45.4838709677,42.9032258065,39.0322580645,35.4838709677,21.935483871
45.0,45.2,42.6,36.6,37.4,28.8,14.4
47.2972972973,46.4864864865,44.0540540541,40.2702702703,36.4864864865,30.2702702703,21.0810810811
46.2857142857,45.7142857143,42.5714285714,40.8571428571,36.8571428571,31.1428571429,20.8571428571
45.0,44.7916666667,41.0416666667,38.75,35.625,30.4166666667,14.7916666667
46.6666666667,45.8333333333,41.1111111111,39.7222222222,36.3888888889,31.6666666667,20.2777777778
46.5217391304,45.4347826087,42.6086956522,40.0,38.2608695652,31.0869565217,18.4782608696
46.9230769231,46.6666666667,45.3846153846,40.5128205128,37.6923076923,31.5384615385,20.0
45.6818181818,44.3181818182,42.7272727273,39.0909090909,34.0909090909,29.5454545455,14.0909090909
45.3846153846,44.8717948718,42.5641025641,41.0256410256,38.9743589744,36.1538461538,22.8205128205
46.0714285714,46.4285714286,43.5714285714,41.4285714286,41.0714285714,33.9285714286,22.8571428571
47.5675675676,46.7567567568,43.7837837838,41.6216216216,38.1081081081,32.7027027027,21.6216216216
47.6470588235,47.0588235294,43.2352941176,40.0,37.3529411765,32.6470588235,21.1764705882
45.0,44.5454545455,43.6363636364,39.3181818182,37.2727272727,31.3636363636,19.7727272727
49.25,48.0,44.75,42.25,41.5,34.25,22.0
46.8085106383,45.7446808511,42.9787234043,39.7872340426,37.2340425532,30.8510638298,18.9361702128
47.2340425532,45.1063829787,44.4680851064,39.1489361702,39.7872340426,31.4893617021,18.085106383
45.3846153846,44.8717948718,42.5641025641,41.0256410256,38.9743589744,36.1538461538,22.8205128205
47.2413793103,45.5172413793,44.8275862069,43.7931034483,41.0344827586,38.9655172414,24.8275862069
45.625,44.375,42.2916666667,41.6666666667,38.3333333333,31.6666666667,17.7083333333
47.1428571429,45.4285714286,44.0,40.2857142857,38.0,32.2857142857,21.4285714286
48.5714285714,47.5,44.2857142857,43.9285714286,41.7857142857,35.3571428571,23.9285714286
48.5,47.0,43.25,41.25,37.25,32.25,19.5
49.6875,48.4375,47.1875,43.4375,40.0,34.0625,19.6875
45.9090909091,45.2272727273,42.2727272727,38.4090909091,37.0454545455,30.4545454545,19.5454545455
45.5813953488,42.7906976744,43.2558139535,40.6976744186,36.976744186,31.8604651163,19.3023255814
49.5,49.0,46.25,42.25,39.0,34.5,20.75
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
48.064516129,47.4193548387,46.1290322581,45.4838709677,40.6451612903,36.4516129032,20.3225806452
46.7857142857,47.5,46.0714285714,43.2142857143,41.4285714286,37.8571428571,24.2857142857
47.1428571429,46.0714285714,45.3571428571,42.5,40.0,32.8571428571,23.5714285714
46.7441860465,45.1162790698,43.488372093,41.1627906977,38.6046511628,32.3255813953,19.3023255814
49.2682926829,48.7804878049,46.8292682927,41.4634146341,41.2195121951,34.3902439024,21.4634146341
48.0,47.6,47.2,44.8,42.0,36.0,26.4
42.4324324324,43.2432432432,40.5405405405,41.0810810811,34.8648648649,30.5405405405,19.7297297297
47.2093023256,46.2790697674,44.4186046512,44.1860465116,40.2325581395,34.6511627907,20.2325581395
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
46.0526315789,46.5789473684,44.4736842105,40.2631578947,37.8947368421,32.3684210526,20.2631578947
48.2608695652,47.8260869565,46.0869565217,43.0434782609,41.3043478261,35.0,21.5217391304
43.9130434783,43.4782608696,41.3043478261,37.3913043478,34.5652173913,27.8260869565,16.9565217391
47.7419354839,47.7419354839,45.1612903226,42.2580645161,41.2903225806,34.8387096774,20.9677419355
46.6666666667,44.4444444444,43.3333333333,40.0,38.5185185185,34.4444444444,21.8518518519
49.5,49.0,46.25,42.25,39.0,34.5,20.75
48.1578947368,47.6315789474,45.5263157895,43.9473684211,39.4736842105,36.5789473684,20.5263157895
46.6666666667,45.8333333333,41.6666666667,41.9444444444,37.2222222222,30.8333333333,19.1666666667
47.1739130435,45.8695652174,45.0,41.0869565217,38.4782608696,32.6086956522,18.2608695652
48.2142857143,47.1428571429,47.1428571429,43.5714285714,42.5,37.1428571429,24.2857142857
49.25,46.75,46.75,43.25,40.25,33.25,20.75
45.1282051282,44.8717948718,42.8205128205,42.0512820513,39.2307692308,34.8717948718,22.0512820513
43.6,43.6,41.2,37.0,35.8,28.2,15.4
48.2142857143,47.1428571429,45.0,43.9285714286,43.9285714286,37.1428571429,24.6428571429
48.3870967742,47.0967741935,46.7741935484,42.5806451613,40.6451612903,34.5161290323,21.2903225806
41.4583333333,41.0416666667,40.0,36.25,32.5,26.25,13.75
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
45.0,44.7368421053,42.8947368421,39.2105263158,35.0,30.5263157895,19.7368421053
48.8888888889,47.4074074074,45.5555555556,45.9259259259,41.1111111111,35.1851851852,24.0740740741
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
46.8571428571,45.4285714286,42.5714285714,41.1428571429,38.5714285714,32.8571428571,23.7142857143
46.6666666667,46.1538461538,42.8205128205,41.7948717949,38.7179487179,32.5641025641,23.0769230769
46.3829787234,44.4680851064,42.5531914894,40.2127659574,37.4468085106,32.1276595745,16.8085106383
47.1052631579,46.8421052632,45.7894736842,40.2631578947,39.2105263158,34.4736842105,20.7894736842
49.5,47.5,46.0,41.25,40.5,35.0,21.25
49.0322580645,48.064516129,47.0967741935,44.1935483871,43.8709677419,36.4516129032,20.0
48.9743589744,47.9487179487,45.641025641,41.7948717949,39.2307692308,32.5641025641,22.0512820513
46.4285714286,46.4285714286,43.9285714286,43.5714285714,41.4285714286,36.7857142857,22.1428571429
47.5,46.6666666667,43.8888888889,40.0,37.7777777778,31.6666666667,18.6111111111
45.641025641,45.3846153846,43.8461538462,42.8205128205,40.7692307692,35.641025641,23.3333333333
47.3684210526,46.8421052632,42.8947368421,42.3684210526,38.1578947368,31.5789473684,22.6315789474
46.7857142857,46.0714285714,46.0714285714,43.9285714286,41.7857142857,36.4285714286,25.3571428571
46.7647058824,45.0,44.1176470588,41.1764705882,39.1176470588,31.4705882353,20.8823529412
48.5714285714,48.2142857143,44.2857142857,43.2142857143,39.6428571429,35.3571428571,23.9285714286
45.0,45.2,42.6,36.6,37.4,28.8,14.4
48.5714285714,48.5714285714,47.1428571429,42.1428571429,40.7142857143,33.9285714286,21.7857142857
47.2340425532,47.4468085106,43.829787234,40.0,38.7234042553,33.1914893617,19.3617021277
48.6111111111,46.3888888889,45.0,39.4444444444,36.1111111111,32.7777777778,20.8333333333
46.2962962963,45.9259259259,44.4444444444,42.2222222222,39.6296296296,33.7037037037,23.3333333333
47.8571428571,46.0714285714,45.0,42.5,41.7857142857,37.1428571429,25.3571428571
48.064516129,46.4516129032,45.4838709677,42.9032258065,39.0322580645,35.4838709677,21.935483871
46.7391304348,46.9565217391,44.347826087,41.5217391304,39.347826087,33.0434782609,20.8695652174
46.7567567568,45.4054054054,44.3243243243,39.4594594595,36.7567567568,31.3513513514,19.1891891892
48.064516129,47.4193548387,45.8064516129,41.935483871,39.6774193548,32.2580645161,21.6129032258
47.037037037,45.1851851852,44.0740740741,43.3333333333,39.2592592593,34.4444444444,25.5555555556
48.7096774194,47.7419354839,45.1612903226,41.935483871,41.935483871,35.8064516129,22.2580645161
49.1304347826,48.9130434783,47.1739130435,43.4782608696,41.0869565217,33.6956521739,21.7391304348
49.1428571429,48.5714285714,46.8571428571,44.5714285714,40.2857142857,35.4285714286,20.5714285714
46.976744186,46.2790697674,43.023255814,40.4651162791,37.2093023256,31.6279069767,19.5348837209
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
46.25,46.25,45.0,40.5,38.0,33.25,22.0
45.8695652174,44.7826086957,42.8260869565,40.652173913,37.6086956522,31.9565217391,21.0869565217
48.0952380952,47.8571428571,44.7619047619,41.4285714286,38.8095238095,32.1428571429,19.2857142857
49.1428571429,46.8571428571,46.0,41.1428571429,39.1428571429,33.7142857143,21.4285714286
46.3888888889,46.1111111111,41.9444444444,43.0555555556,36.3888888889,33.3333333333,20.0
46.3888888889,46.6666666667,42.7777777778,41.3888888889,36.3888888889,32.5,21.3888888889
48.8461538462,48.0769230769,44.2307692308,43.0769230769,41.1538461538,35.3846153846,25.0
48.275862069,46.8965517241,47.2413793103,42.7586206897,38.9655172414,38.9655172414,22.4137931034
48.3783783784,45.9459459459,46.2162162162,41.6216216216,39.1891891892,33.2432432432,18.3783783784
48.064516129,46.4516129032,45.4838709677,42.9032258065,39.0322580645,35.4838709677,21.935483871
48.0,46.4,45.6,43.2,38.8,36.4,24.4
48.0769230769,47.6923076923,45.3846153846,44.6153846154,43.8461538462,35.3846153846,24.2307692308
44.8,44.0,41.4,37.6,36.0,29.8,15.2
49.0,47.6666666667,47.3333333333,44.0,39.6666666667,35.3333333333,23.0
44.8780487805,44.1463414634,42.6829268293,39.512195122,38.0487804878,32.6829268293,20.0
44.1860465116,44.1860465116,42.0930232558,38.8372093023,36.2790697674,30.4651162791,19.5348837209
49.25,46.75,46.75,43.25,40.25,33.25,20.75
46.6666666667,44.4444444444,43.0555555556,39.4444444444,38.3333333333,32.7777777778,20.2777777778
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
47.7419354839,48.3870967742,45.1612903226,42.5806451613,39.6774193548,34.5161290323,21.2903225806
48.6486486486,47.027027027,43.2432432432,39.7297297297,39.7297297297,34.0540540541,21.6216216216
49.0322580645,47.7419354839,47.0967741935,44.1935483871,42.5806451613,36.7741935484,21.2903225806
47.1428571429,47.1428571429,43.7142857143,42.5714285714,39.4285714286,35.1428571429,21.7142857143
44.0,44.0,41.4,37.0,35.8,27.6,14.4
47.5609756098,46.8292682927,45.1219512195,42.9268292683,40.487804878,34.1463414634,21.9512195122
45.2173913043,44.1304347826,41.9565217391,36.5217391304,33.6956521739,28.0434782609,14.5652173913
45.25,44.25,43.5,41.5,37.5,32.5,18.75
44.2,43.4,41.4,38.6,34.6,27.2,14.8
46.75,44.75,43.75,40.0,37.25,32.25,22.0
45.8333333333,45.2777777778,41.6666666667,39.7222222222,36.9444444444,31.1111111111,20.8333333333
43.3333333333,42.7777777778,42.2222222222,39.1666666667,38.8888888889,32.7777777778,21.3888888889
46.25,46.25,45.0,40.5,38.0,33.25,22.0
46.7567567568,46.7567567568,45.4054054054,42.1621621622,39.4594594595,32.1621621622,21.0810810811
46.2857142857,45.1428571429,43.7142857143,39.1428571429,37.1428571429,34.0,20.8571428571
42.3529411765,42.6470588235,40.8823529412,36.7647058824,37.0588235294,30.8823529412,19.4117647059
47.1739130435,46.5217391304,44.347826087,39.7826086957,38.4782608696,32.1739130435,19.5652173913
47.2340425532,46.8085106383,43.829787234,39.1489361702,37.8723404255,30.6382978723,19.1489361702
46.6666666667,45.9259259259,44.8148148148,42.962962963,40.7407407407,37.037037037,24.0740740741
46.1363636364,44.5454545455,42.9545454545,41.8181818182,37.0454545455,32.0454545455,19.7727272727
48.125,47.7083333333,45.2083333333,40.625,38.125,29.375,15.0
45.0,45.2777777778,42.2222222222,41.6666666667,38.6111111111,31.9444444444,21.3888888889
47.7777777778,46.0,42.6666666667,39.1111111111,35.7777777778,28.8888888889,15.5555555556
46.1111111111,44.7222222222,43.0555555556,40.5555555556,37.2222222222,33.6111111111,20.2777777778
47.8125,46.875,45.625,43.75,39.375,35.0,19.0625
46.5384615385,46.5384615385,44.6153846154,41.1538461538,39.6153846154,34.2307692308,24.6153846154
47.2972972973,46.7567567568,41.8918918919,40.0,37.2972972973,29.7297297297,19.7297297297
46.9230769231,44.6153846154,43.0769230769,41.0256410256,38.9743589744,33.0769230769,21.0256410256
46.976744186,46.0465116279,44.4186046512,42.7906976744,38.6046511628,33.7209302326,20.4651162791
46.7441860465,45.1162790698,42.0930232558,40.6976744186,38.8372093023,31.1627906977,19.3023255814
47.6315789474,46.8421052632,45.0,39.2105263158,36.8421052632,31.3157894737,20.5263157895
46.3888888889,46.1111111111,41.9444444444,43.0555555556,36.3888888889,33.3333333333,20.0
48.8461538462,48.0769230769,45.0,44.6153846154,43.0769230769,35.0,24.2307692308
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
46.3888888889,46.1111111111,41.9444444444,43.0555555556,36.3888888889,33.3333333333,20.0
45.0,45.2,42.6,36.6,37.4,28.8,14.4
44.2,43.8,40.8,36.8,35.4,27.0,15.2
48.4615384615,46.9230769231,46.1538461538,41.1538461538,38.4615384615,37.6923076923,24.2307692308
45.0,45.2,42.6,36.6,37.4,28.8,14.4
45.8823529412,47.0588235294,44.1176470588,42.0588235294,37.9411764706,32.6470588235,21.1764705882
44.0,43.8,41.6,36.8,36.0,27.8,14.8
48.3333333333,46.3888888889,45.8333333333,40.8333333333,37.5,34.4444444444,22.2222222222
47.1739130435,46.0869565217,42.8260869565,39.347826087,38.4782608696,30.2173913043,18.2608695652
48.7096774194,48.064516129,45.8064516129,43.8709677419,40.0,34.1935483871,20.6451612903
45.7894736842,44.2105263158,40.0,37.8947368421,35.0,30.0,20.7894736842
47.6086956522,45.4347826087,44.1304347826,41.3043478261,36.9565217391,30.8695652174,18.6956521739
49.5,49.0,46.25,42.25,39.0,34.5,20.75
46.2790697674,46.0465116279,43.9534883721,42.3255813953,37.6744186047,34.4186046512,20.9302325581
47.9545454545,45.6818181818,45.9090909091,41.5909090909,39.0909090909,34.5454545455,18.4090909091
47.7777777778,45.8333333333,43.6111111111,39.7222222222,36.9444444444,30.5555555556,22.2222222222
48.2222222222,47.3333333333,44.8888888889,38.8888888889,36.2222222222,29.7777777778,14.6666666667
47.7777777778,46.6666666667,45.0,41.9444444444,41.1111111111,34.1666666667,20.2777777778
45.9090909091,44.7727272727,43.1818181818,40.2272727273,38.1818181818,32.2727272727,20.0
48.6956521739,48.0434782609,44.5652173913,41.7391304348,39.347826087,34.5652173913,21.0869565217
48.75,47.5,47.5,45.625,41.875,35.3125,20.0
45.6097560976,43.9024390244,42.6829268293,41.7073170732,38.2926829268,31.4634146341,19.756097561
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
45.1219512195,44.1463414634,42.6829268293,39.512195122,37.3170731707,32.9268292683,20.487804878
47.380952381,47.380952381,44.2857142857,40.4761904762,38.5714285714,34.2857142857,20.7142857143
45.7692307692,45.3846153846,43.0769230769,41.1538461538,40.7692307692,33.0769230769,25.0
46.5217391304,45.2173913043,43.4782608696,40.4347826087,38.9130434783,32.8260869565,21.9565217391
43.8,42.6,41.4,37.2,36.2,28.6,15.0
43.4693877551,42.8571428571,42.0408163265,36.9387755102,34.0816326531,27.3469387755,15.5102040816
46.3888888889,45.0,41.1111111111,38.6111111111,35.0,30.2777777778,20.8333333333
46.3265306122,43.8775510204,43.4693877551,40.0,36.5306122449,29.5918367347,14.4897959184
47.5,45.0,43.3333333333,40.0,36.3888888889,32.5,19.4444444444
46.976744186,46.0465116279,42.3255813953,38.6046511628,37.2093023256,32.5581395349,18.3720930233
47.037037037,45.5555555556,46.2962962963,43.7037037037,40.0,35.1851851852,22.962962963
46.5957446809,45.1063829787,43.4042553191,41.2765957447,39.3617021277,32.1276595745,19.5744680851
45.8,44.6,42.2,36.4,34.4,28.4,14.6
48.5365853659,47.8048780488,45.6097560976,41.9512195122,40.243902439,33.9024390244,19.0243902439
43.1428571429,42.0,41.7142857143,38.5714285714,36.8571428571,34.8571428571,20.8571428571
49.25,48.5,46.5,42.25,39.25,33.75,21.25
46.2857142857,45.7142857143,42.2857142857,40.2857142857,38.2857142857,32.8571428571,20.5714285714
47.4468085106,45.7446808511,45.1063829787,40.8510638298,38.085106383,33.1914893617,17.8723404255
49.0,47.75,45.75,43.0,37.75,35.25,22.0
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
45.3488372093,44.1860465116,42.3255813953,40.4651162791,38.6046511628,33.023255814,19.7674418605
46.0416666667,45.0,42.5,39.5833333333,34.7916666667,28.3333333333,13.5416666667
48.7096774194,47.7419354839,45.4838709677,44.5161290323,41.6129032258,35.8064516129,20.0
48.2352941176,46.1764705882,43.5294117647,40.8823529412,39.7058823529,30.5882352941,20.5882352941
47.2340425532,45.3191489362,42.9787234043,38.7234042553,37.0212765957,31.7021276596,19.7872340426
47.7551020408,45.7142857143,44.4897959184,41.2244897959,35.9183673469,29.387755102,18.5714285714
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
47.037037037,45.1851851852,44.8148148148,40.0,37.4074074074,32.5925925926,24.4444444444
46.7391304348,45.8695652174,43.9130434783,40.8695652174,39.5652173913,31.5217391304,19.7826086957
44.8,44.6,41.6,37.4,36.6,28.4,14.4
47.1428571429,46.0714285714,44.2857142857,42.1428571429,40.3571428571,36.0714285714,23.9285714286
45.0,45.0,44.6428571429,43.2142857143,41.7857142857,37.5,24.2857142857
46.3888888889,46.1111111111,44.1666666667,39.4444444444,39.4444444444,34.4444444444,20.8333333333
47.4193548387,47.4193548387,44.8387096774,40.9677419355,38.7096774194,33.2258064516,19.3548387097
48.3870967742,47.4193548387,43.8709677419,43.5483870968,41.2903225806,33.8709677419,19.6774193548
45.9090909091,44.5454545455,42.5,38.8636363636,37.2727272727,31.8181818182,20.0
48.1578947368,46.0526315789,45.0,42.1052631579,40.0,31.8421052632,18.9473684211
47.3684210526,47.1052631579,45.2631578947,40.7894736842,37.3684210526,31.5789473684,19.2105263158
48.1081081081,45.9459459459,44.5945945946,40.2702702703,40.8108108108,34.5945945946,22.1621621622
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
44.8,44.4,41.0,37.0,34.4,27.4,14.8
48.8888888889,48.1481481481,46.2962962963,42.962962963,41.8518518519,36.6666666667,24.0740740741
44.6,44.2,41.6,38.6,36.4,28.0,14.4
45.4285714286,45.1428571429,43.1428571429,39.1428571429,39.1428571429,31.7142857143,21.4285714286
48.8461538462,47.3076923077,45.3846153846,43.8461538462,42.3076923077,35.3846153846,24.2307692308
49.0,48.0,46.0,45.0,41.3333333333,34.6666666667,24.6666666667
49.5,49.0,46.25,42.25,39.0,34.5,20.75
46.5517241379,46.2068965517,46.2068965517,40.6896551724,41.0344827586,37.5862068966,24.1379310345
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
44.6511627907,44.4186046512,42.0930232558,39.0697674419,36.511627907,30.6976744186,19.3023255814
46.8181818182,45.4545454545,41.8181818182,39.3181818182,39.3181818182,33.4090909091,17.9545454545
47.8378378378,47.027027027,43.7837837838,42.1621621622,40.0,33.7837837838,21.6216216216
47.4468085106,46.5957446809,43.6170212766,40.6382978723,38.2978723404,31.914893617,18.085106383
44.8979591837,43.6734693878,42.6530612245,38.9795918367,35.9183673469,28.9795918367,14.2857142857
45.0,43.8,42.0,38.2,36.8,28.8,15.8
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
48.0434782609,46.7391304348,45.652173913,43.6956521739,40.652173913,34.347826087,21.3043478261
46.8965517241,45.8620689655,44.4827586207,43.1034482759,38.9655172414,37.5862068966,24.4827586207
49.0,47.75,45.75,43.0,37.75,35.25,22.0
43.0612244898,41.8367346939,40.4081632653,36.7346938776,33.8775510204,27.3469387755,13.0612244898
46.1363636364,45.2272727273,42.9545454545,41.5909090909,39.0909090909,32.7272727273,20.2272727273
46.6666666667,44.4444444444,43.0555555556,39.4444444444,38.3333333333,32.7777777778,20.2777777778
44.0,44.2,41.0,38.6,35.2,28.6,15.0
46.4864864865,46.2162162162,44.0540540541,41.3513513514,38.3783783784,31.3513513514,20.0
48.1578947368,44.7368421053,43.9473684211,38.1578947368,37.8947368421,31.8421052632,21.0526315789
47.1875,45.3125,43.125,42.8125,39.0625,33.125,25.0
48.0769230769,47.3076923077,45.0,42.6923076923,39.2307692308,33.8461538462,23.8461538462
45.0,45.2,42.6,36.6,37.4,28.8,14.4
48.5365853659,47.3170731707,45.8536585366,42.6829268293,40.243902439,34.3902439024,22.6829268293
47.5,46.6666666667,45.2777777778,43.3333333333,39.1666666667,33.6111111111,21.3888888889
46.8181818182,45.2272727273,43.4090909091,39.3181818182,37.7272727273,30.9090909091,19.5454545455
48.5714285714,47.8571428571,47.8571428571,43.2142857143,40.7142857143,36.4285714286,24.6428571429
45.9090909091,44.0909090909,42.7272727273,39.5454545455,38.4090909091,32.2727272727,19.0909090909
46.2962962963,44.8148148148,44.4444444444,42.2222222222,40.0,34.8148148148,24.4444444444
46.7857142857,47.1428571429,46.0714285714,44.6428571429,41.4285714286,35.7142857143,23.2142857143
48.3870967742,47.4193548387,45.4838709677,43.2258064516,37.0967741935,35.1612903226,22.2580645161
49.0,48.3333333333,47.3333333333,43.0,41.6666666667,36.3333333333,21.0
47.8723404255,47.0212765957,44.2553191489,37.6595744681,36.5957446809,26.8085106383,13.829787234
48.5714285714,45.7142857143,45.3571428571,42.8571428571,39.6428571429,35.0,22.8571428571
48.064516129,48.064516129,45.8064516129,42.2580645161,38.3870967742,35.8064516129,21.6129032258
46.6666666667,45.2777777778,43.0555555556,40.8333333333,37.5,31.1111111111,21.6666666667
46.1538461538,45.0,42.3076923077,41.5384615385,39.2307692308,34.2307692308,23.8461538462
